"YearMonth","Year","Month","GEO","Products and product groups","COORDINATE","VALUE","MnthInf","AnnMnthInf","AnnInf"
"2001-01",2001,"01","Winnipeg, Manitoba","Shelter","19.79",98.6,0,0,3.79
"2001-01",2001,"01","Saskatchewan","All-items","20.2",95.6,-0.73,-8.42,3.13
"2001-01",2001,"01","Saskatchewan","Food","20.3",96.2,-1.74,-18.99,1.91
"2001-01",2001,"01","Saskatchewan","Shelter","20.79",95,0.11,1.33,5.32
"2001-01",2001,"01","Saskatchewan","Clothing and footwear","20.139",95.7,-1.64,-18,0
"2001-01",2001,"01","Saskatchewan","Transportation","20.176",98.2,-1.5,-16.59,2.61
"2001-01",2001,"01","Saskatchewan","Health and personal care","20.201",96.6,-0.31,-3.66,3.09
"2001-01",2001,"01","Saskatchewan","Recreation, education and reading","20.219",94.4,0.32,3.91,2.94
"2001-01",2001,"01","Saskatchewan","Goods","20.274",95.7,-1.24,-13.91,3.24
"2001-01",2001,"01","Saskatchewan","Services","20.282",95.5,0.1,1.21,3.13
"2001-01",2001,"01","Regina, Saskatchewan","All-items","21.2",95.7,-0.62,-7.19,3.12
"2001-01",2001,"01","Regina, Saskatchewan","Shelter","21.79",95.5,0.21,2.55,5.06
"2001-01",2001,"01","Saskatoon, Saskatchewan","All-items","22.2",95.6,-0.62,-7.19,3.02
"2001-01",2001,"01","Saskatoon, Saskatchewan","Shelter","22.79",95.1,0.11,1.33,4.74
"2001-01",2001,"01","Alberta","All-items","23.2",93.4,-3.01,-30.7,1.08
"2001-01",2001,"01","Alberta","Food","23.3",94.7,-0.42,-4.93,3.72
"2001-01",2001,"01","Alberta","Shelter","23.79",90.6,-10.83,-74.73,-3.1
"2001-01",2001,"01","Alberta","Clothing and footwear","23.139",98.9,0.61,7.57,1.23
"2001-01",2001,"01","Alberta","Transportation","23.176",93.6,-0.95,-10.82,3.31
"2001-01",2001,"01","Alberta","Health and personal care","23.201",97.7,0.62,7.7,2.3
"2001-01",2001,"01","Alberta","Recreation, education and reading","23.219",95.5,0.21,2.55,1.92
"2001-01",2001,"01","Alberta","Goods","23.274",92.5,-6.09,-52.95,-0.86
"2001-01",2001,"01","Alberta","Services","23.282",94.4,0.32,3.91,3.28
"2001-01",2001,"01","Edmonton, Alberta","All-items","24.2",93.2,-3.72,-36.55,0.22
"2001-01",2001,"01","Edmonton, Alberta","Shelter","24.79",89.8,-13.24,-81.81,-6.46
"2001-01",2001,"01","Calgary, Alberta","All-items","25.2",93.8,-2.29,-24.27,2.07
"2001-01",2001,"01","Calgary, Alberta","Shelter","25.79",92.3,-7.79,-62.21,0.76
"2001-01",2001,"01","British Columbia","All-items","26.2",97.2,0.21,2.55,2.97
"2001-01",2001,"01","British Columbia","Food","26.3",95.7,-0.52,-6.06,2.57
"2001-01",2001,"01","British Columbia","Shelter","26.79",100.2,1.11,14.16,3.73
"2001-01",2001,"01","British Columbia","Clothing and footwear","26.139",99.4,2.26,30.76,0.4
"2001-01",2001,"01","British Columbia","Transportation","26.176",97.1,-1.32,-14.74,4.41
"2001-01",2001,"01","British Columbia","Health and personal care","26.201",96.8,0.1,1.21,2.65
"2001-01",2001,"01","British Columbia","Recreation, education and reading","26.219",96.4,0.31,3.78,2.44
"2001-01",2001,"01","British Columbia","Goods","26.274",97.6,0.1,1.21,3.28
"2001-01",2001,"01","British Columbia","Services","26.282",96.8,0.21,2.55,2.54
"2001-01",2001,"01","Vancouver, British Columbia","All-items","27.2",97.2,0.31,3.78,3.29
"2001-01",2001,"01","Vancouver, British Columbia","Shelter","27.79",100.3,1.42,18.44,4.37
"2001-01",2001,"01","Victoria, British Columbia","All-items","28.2",96.9,-0.1,-1.19,2.43
"2001-01",2001,"01","Victoria, British Columbia","Shelter","28.79",99.5,0,0,2.05
"2001-01",2001,"01","Whitehorse, Yukon","All-items","29.2",98.5,0.1,1.21,3.14
"2001-01",2001,"01","Whitehorse, Yukon","Food","29.3",97.7,1.14,14.57,3.83
"2001-01",2001,"01","Whitehorse, Yukon","Shelter","29.79",101.7,0.2,2.43,5.06
"2001-01",2001,"01","Whitehorse, Yukon","Clothing and footwear","29.139",100.6,1.11,14.16,4.25
"2001-01",2001,"01","Whitehorse, Yukon","Transportation","29.176",97.7,-1.61,-17.7,2.73
"2001-01",2001,"01","Whitehorse, Yukon","Health and personal care","29.201",103.2,0.19,2.3,2.79
"2001-01",2001,"01","Whitehorse, Yukon","Recreation, education and reading","29.219",96.6,-0.82,-9.41,1.05
"2001-01",2001,"01","Whitehorse, Yukon","Goods","29.274",100,-0.2,-2.37,4.06
"2001-01",2001,"01","Whitehorse, Yukon","Services","29.282",96.8,0.41,5.03,2.22
"2001-01",2001,"01","Yellowknife, Northwest Territories","All-items","30.2",96.4,0.1,1.21,2.34
"2001-01",2001,"01","Yellowknife, Northwest Territories","Food","30.3",96.5,-0.21,-2.49,1.79
"2001-01",2001,"01","Yellowknife, Northwest Territories","Shelter","30.79",97.6,-0.31,-3.66,2.41
"2001-01",2001,"01","Yellowknife, Northwest Territories","Clothing and footwear","30.139",95.3,1.28,16.49,1.6
"2001-01",2001,"01","Yellowknife, Northwest Territories","Transportation","30.176",95.8,-0.31,-3.66,4.7
"2001-01",2001,"01","Yellowknife, Northwest Territories","Health and personal care","30.201",98.5,-0.51,-5.95,1.13
"2001-01",2001,"01","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",97.1,0.21,2.55,0
"2001-01",2001,"01","Yellowknife, Northwest Territories","Goods","30.274",96.3,-0.41,-4.81,2.56
"2001-01",2001,"01","Yellowknife, Northwest Territories","Services","30.282",96.5,0.42,5.16,2.12
"2001-02",2001,"02","Canada","All-items","2.2",96.8,0.52,6.42,2.87
"2001-02",2001,"02","Canada","Food","2.3",96.1,0.84,10.56,4.57
"2001-02",2001,"02","Canada","Shelter","2.79",97.3,-0.21,-2.49,3.07
"2001-02",2001,"02","Canada","Clothing and footwear","2.139",101.3,1.71,22.56,1.1
"2001-02",2001,"02","Canada","Transportation","2.176",97.8,0.31,3.78,2.3
"2001-02",2001,"02","Canada","Health and personal care","2.201",98.4,0.51,6.29,2.29
"2001-02",2001,"02","Canada","Recreation, education and reading","2.219",97.3,1.25,16.08,2.53
"2001-02",2001,"02","Canada","Goods","2.274",97.4,0.41,5.03,2.85
"2001-02",2001,"02","Canada","Services","2.282",96.1,0.52,6.42,2.78
"2001-02",2001,"02","Newfoundland and Labrador","All-items","3.2",97.7,0.51,6.29,1.77
"2001-02",2001,"02","Newfoundland and Labrador","Food","3.3",96.5,0.42,5.16,1.15
"2001-02",2001,"02","Newfoundland and Labrador","Shelter","3.79",100.4,-0.69,-7.97,2.55
"2001-02",2001,"02","Newfoundland and Labrador","Clothing and footwear","3.139",106.2,5.25,84.78,4.02
"2001-02",2001,"02","Newfoundland and Labrador","Transportation","3.176",94.5,0.11,1.33,1.07
"2001-02",2001,"02","Newfoundland and Labrador","Health and personal care","3.201",98.6,-0.3,-3.54,1.96
"2001-02",2001,"02","Newfoundland and Labrador","Recreation, education and reading","3.219",98.9,0.92,11.62,1.64
"2001-02",2001,"02","Newfoundland and Labrador","Goods","3.274",100.1,0.5,6.17,1.32
"2001-02",2001,"02","Newfoundland and Labrador","Services","3.282",94.3,0.53,6.55,2.61
"2001-02",2001,"02","St. John's, Newfoundland and Labrador","All-items","4.2",97.5,0.52,6.42,1.77
"2001-02",2001,"02","St. John's, Newfoundland and Labrador","Shelter","4.79",99.2,-0.6,-6.97,2.48
"2001-02",2001,"02","Prince Edward Island","All-items","5.2",96.2,-0.82,-9.41,3.66
"2001-02",2001,"02","Prince Edward Island","Food","5.3",95.5,0.63,7.83,3.92
"2001-02",2001,"02","Prince Edward Island","Shelter","5.79",100.1,-1.86,-20.17,5.59
"2001-02",2001,"02","Prince Edward Island","Clothing and footwear","5.139",98.3,3.15,45.09,6.96
"2001-02",2001,"02","Prince Edward Island","Transportation","5.176",95.6,-3.43,-34.22,2.91
"2001-02",2001,"02","Prince Edward Island","Health and personal care","5.201",98.7,0.41,5.03,3.03
"2001-02",2001,"02","Prince Edward Island","Recreation, education and reading","5.219",96.1,0.42,5.16,1.8
"2001-02",2001,"02","Prince Edward Island","Goods","5.274",97.2,-1.62,-17.8,4.74
"2001-02",2001,"02","Prince Edward Island","Services","5.282",95,0.32,3.91,2.48
"2001-02",2001,"02","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",96.3,-0.62,-7.19,3.55
"2001-02",2001,"02","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",99.8,-1.38,-15.36,4.72
"2001-02",2001,"02","Nova Scotia","All-items","7.2",96.4,0.1,1.21,2.23
"2001-02",2001,"02","Nova Scotia","Food","7.3",96.3,0.73,9.12,2.88
"2001-02",2001,"02","Nova Scotia","Shelter","7.79",99.5,-0.4,-4.7,2.16
"2001-02",2001,"02","Nova Scotia","Clothing and footwear","7.139",101.6,0.2,2.43,1.7
"2001-02",2001,"02","Nova Scotia","Transportation","7.176",95.7,0,0,2.35
"2001-02",2001,"02","Nova Scotia","Health and personal care","7.201",98.7,0.2,2.43,2.6
"2001-02",2001,"02","Nova Scotia","Recreation, education and reading","7.219",94.6,0.64,7.96,2.83
"2001-02",2001,"02","Nova Scotia","Goods","7.274",97.7,-0.1,-1.19,1.66
"2001-02",2001,"02","Nova Scotia","Services","7.282",94.8,0.42,5.16,3.04
"2001-02",2001,"02","Halifax, Nova Scotia","All-items","8.2",96.2,0.21,2.55,2.34
"2001-02",2001,"02","Halifax, Nova Scotia","Shelter","8.79",98.4,-0.1,-1.19,2.5
"2001-02",2001,"02","New Brunswick","All-items","9.2",96,0.42,5.16,2.45
"2001-02",2001,"02","New Brunswick","Food","9.3",95.7,0.42,5.16,2.57
"2001-02",2001,"02","New Brunswick","Shelter","9.79",99.7,-0.5,-5.84,1.94
"2001-02",2001,"02","New Brunswick","Clothing and footwear","9.139",99.8,3.85,57.35,2.57
"2001-02",2001,"02","New Brunswick","Transportation","9.176",94.9,0.21,2.55,3.6
"2001-02",2001,"02","New Brunswick","Health and personal care","9.201",98.6,-0.2,-2.37,1.86
"2001-02",2001,"02","New Brunswick","Recreation, education and reading","9.219",95.1,0.53,6.55,2.04
"2001-02",2001,"02","New Brunswick","Goods","9.274",97.1,0.31,3.78,2.53
"2001-02",2001,"02","New Brunswick","Services","9.282",94.4,0.32,3.91,2.28
"2001-02",2001,"02","Saint John, New Brunswick","All-items","10.2",96.1,0.31,3.78,2.34
"2001-02",2001,"02","Saint John, New Brunswick","Shelter","10.79",99.8,-0.5,-5.84,1.73
"2001-02",2001,"02","Quebec","All-items","11.2",97.3,0.62,7.7,2.64
"2001-02",2001,"02","Quebec","Food","11.3",96.4,0.73,9.12,5.24
"2001-02",2001,"02","Quebec","Shelter","11.79",98.7,0,0,2.28
"2001-02",2001,"02","Quebec","Clothing and footwear","11.139",99,2.8,39.29,-0.1
"2001-02",2001,"02","Quebec","Transportation","11.176",99.7,0.5,6.17,2.15
"2001-02",2001,"02","Quebec","Health and personal care","11.201",99.4,0.4,4.91,1.53
"2001-02",2001,"02","Quebec","Recreation, education and reading","11.219",98.6,1.02,12.95,1.54
"2001-02",2001,"02","Quebec","Goods","11.274",97.6,0.62,7.7,2.63
"2001-02",2001,"02","Quebec","Services","11.282",96.9,0.52,6.42,2.54
"2001-02",2001,"02","Québec, Quebec","All-items","12.2",97.3,0.72,8.99,2.53
"2001-02",2001,"02","Québec, Quebec","Shelter","12.79",98.7,0.1,1.21,1.75
"2001-02",2001,"02","Montréal, Quebec","All-items","13.2",97.3,0.52,6.42,2.75
"2001-02",2001,"02","Montréal, Quebec","Shelter","13.79",98.6,0.1,1.21,2.6
"2001-02",2001,"02","Ontario","All-items","14.2",97.1,0.62,7.7,3.41
"2001-02",2001,"02","Ontario","Food","14.3",95.9,0.95,12.01,4.81
"2001-02",2001,"02","Ontario","Shelter","14.79",97.4,0.1,1.21,4.96
"2001-02",2001,"02","Ontario","Clothing and footwear","14.139",103.2,0.78,9.77,0.68
"2001-02",2001,"02","Ontario","Transportation","14.176",98.6,0.41,5.03,1.96
"2001-02",2001,"02","Ontario","Health and personal care","14.201",98.3,0.61,7.57,2.18
"2001-02",2001,"02","Ontario","Recreation, education and reading","14.219",97.1,1.57,20.56,3.08
"2001-02",2001,"02","Ontario","Goods","14.274",98.3,0.41,5.03,3.58
"2001-02",2001,"02","Ontario","Services","14.282",96,0.73,9.12,3.11
"2001-02",2001,"02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",97.1,0.73,9.12,3.74
"2001-02",2001,"02","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",97.3,0.31,3.78,6.11
"2001-02",2001,"02","Toronto, Ontario","All-items","16.2",97.1,0.62,7.7,3.41
"2001-02",2001,"02","Toronto, Ontario","Shelter","16.79",97.7,0.21,2.55,5.17
"2001-02",2001,"02","Thunder Bay, Ontario","All-items","17.2",97.5,0.62,7.7,2.96
"2001-02",2001,"02","Thunder Bay, Ontario","Shelter","17.79",99.1,0,0,3.88
"2001-02",2001,"02","Manitoba","All-items","18.2",97.9,1.14,14.57,3.27
"2001-02",2001,"02","Manitoba","Food","18.3",96.5,1.05,13.35,4.89
"2001-02",2001,"02","Manitoba","Shelter","18.79",100.7,2.03,27.27,5.22
"2001-02",2001,"02","Manitoba","Clothing and footwear","18.139",102.3,1.59,20.84,0.59
"2001-02",2001,"02","Manitoba","Transportation","18.176",99,1.85,24.6,1.12
"2001-02",2001,"02","Manitoba","Health and personal care","18.201",97.1,0.21,2.55,2.97
"2001-02",2001,"02","Manitoba","Recreation, education and reading","18.219",98.7,0.82,10.3,1.02
"2001-02",2001,"02","Manitoba","Goods","18.274",99,1.96,26.23,4.21
"2001-02",2001,"02","Manitoba","Services","18.282",96.8,0.41,5.03,2.33
"2001-02",2001,"02","Winnipeg, Manitoba","All-items","19.2",98,1.34,17.32,3.48
"2001-02",2001,"02","Winnipeg, Manitoba","Shelter","19.79",100.9,2.33,31.84,5.88
"2001-02",2001,"02","Saskatchewan","All-items","20.2",96.1,0.52,6.42,3.33
"2001-02",2001,"02","Saskatchewan","Food","20.3",97,0.83,10.43,2.75
"2001-02",2001,"02","Saskatchewan","Shelter","20.79",95.1,0.11,1.33,5.2
"2001-02",2001,"02","Saskatchewan","Clothing and footwear","20.139",96.7,1.04,13.22,1.9
"2001-02",2001,"02","Saskatchewan","Transportation","20.176",98.9,0.71,8.86,2.49
"2001-02",2001,"02","Saskatchewan","Health and personal care","20.201",98,1.45,18.86,4.48
"2001-02",2001,"02","Saskatchewan","Recreation, education and reading","20.219",95.1,0.74,9.25,3.03
"2001-02",2001,"02","Saskatchewan","Goods","20.274",96.3,0.63,7.83,3.55
"2001-02",2001,"02","Saskatchewan","Services","20.282",95.9,0.42,5.16,3.12
"2001-02",2001,"02","Regina, Saskatchewan","All-items","21.2",96.2,0.52,6.42,3.44
"2001-02",2001,"02","Regina, Saskatchewan","Shelter","21.79",95.7,0.21,2.55,5.05
"2001-02",2001,"02","Saskatoon, Saskatchewan","All-items","22.2",96.1,0.52,6.42,3.22
"2001-02",2001,"02","Saskatoon, Saskatchewan","Shelter","22.79",95.1,0,0,4.51
"2001-02",2001,"02","Alberta","All-items","23.2",95.7,2.46,33.86,3.68
"2001-02",2001,"02","Alberta","Food","23.3",95.6,0.95,12.01,4.71
"2001-02",2001,"02","Alberta","Shelter","23.79",97.3,7.4,135.53,5.53
"2001-02",2001,"02","Alberta","Clothing and footwear","23.139",100.6,1.72,22.71,2.55
"2001-02",2001,"02","Alberta","Transportation","23.176",94.5,0.96,12.15,3.73
"2001-02",2001,"02","Alberta","Health and personal care","23.201",97.6,-0.1,-1.19,1.46
"2001-02",2001,"02","Alberta","Recreation, education and reading","23.219",96.3,0.84,10.56,2.01
"2001-02",2001,"02","Alberta","Goods","23.274",96.5,4.32,66.12,3.99
"2001-02",2001,"02","Alberta","Services","23.282",94.8,0.42,5.16,3.16
"2001-02",2001,"02","Edmonton, Alberta","All-items","24.2",96.1,3.11,44.41,3.33
"2001-02",2001,"02","Edmonton, Alberta","Shelter","24.79",99.1,10.36,226.39,4.54
"2001-02",2001,"02","Calgary, Alberta","All-items","25.2",95.5,1.81,24.02,4.03
"2001-02",2001,"02","Calgary, Alberta","Shelter","25.79",96.4,4.44,68.42,6.76
"2001-02",2001,"02","British Columbia","All-items","26.2",95.5,-1.75,-19.09,0.95
"2001-02",2001,"02","British Columbia","Food","26.3",95.8,0.1,1.21,3.57
"2001-02",2001,"02","British Columbia","Shelter","26.79",93.3,-6.89,-57.54,-3.52
"2001-02",2001,"02","British Columbia","Clothing and footwear","26.139",100.9,1.51,19.7,2.44
"2001-02",2001,"02","British Columbia","Transportation","26.176",96.1,-1.03,-11.68,3.22
"2001-02",2001,"02","British Columbia","Health and personal care","26.201",97.5,0.72,8.99,3.39
"2001-02",2001,"02","British Columbia","Recreation, education and reading","26.219",97.4,1.04,13.22,2.42
"2001-02",2001,"02","British Columbia","Goods","26.274",94.3,-3.38,-33.81,-0.11
"2001-02",2001,"02","British Columbia","Services","26.282",96.7,-0.1,-1.19,2
"2001-02",2001,"02","Vancouver, British Columbia","All-items","27.2",96,-1.23,-13.8,1.91
"2001-02",2001,"02","Vancouver, British Columbia","Shelter","27.79",95.4,-4.89,-45.21,-0.83
"2001-02",2001,"02","Victoria, British Columbia","All-items","28.2",94.8,-2.17,-23.15,0
"2001-02",2001,"02","Victoria, British Columbia","Shelter","28.79",90.6,-8.94,-67.5,-7.27
"2001-02",2001,"02","Whitehorse, Yukon","All-items","29.2",98.6,0.1,1.21,2.71
"2001-02",2001,"02","Whitehorse, Yukon","Food","29.3",97.8,0.1,1.21,4.26
"2001-02",2001,"02","Whitehorse, Yukon","Shelter","29.79",101.6,-0.1,-1.19,3.89
"2001-02",2001,"02","Whitehorse, Yukon","Clothing and footwear","29.139",98.8,-1.79,-19.49,3.46
"2001-02",2001,"02","Whitehorse, Yukon","Transportation","29.176",97.9,0.2,2.43,2.09
"2001-02",2001,"02","Whitehorse, Yukon","Health and personal care","29.201",101.6,-1.55,-17.09,1.3
"2001-02",2001,"02","Whitehorse, Yukon","Recreation, education and reading","29.219",97.8,1.24,15.94,1.14
"2001-02",2001,"02","Whitehorse, Yukon","Goods","29.274",99.7,-0.3,-3.54,3.21
"2001-02",2001,"02","Whitehorse, Yukon","Services","29.282",97.4,0.62,7.7,2.2
"2001-02",2001,"02","Yellowknife, Northwest Territories","All-items","30.2",96.4,0,0,2.01
"2001-02",2001,"02","Yellowknife, Northwest Territories","Food","30.3",96,-0.52,-6.06,2.45
"2001-02",2001,"02","Yellowknife, Northwest Territories","Shelter","30.79",97.5,-0.1,-1.19,1.99
"2001-02",2001,"02","Yellowknife, Northwest Territories","Clothing and footwear","30.139",94.9,-0.42,-4.93,1.39
"2001-02",2001,"02","Yellowknife, Northwest Territories","Transportation","30.176",96.7,0.94,11.88,4.31
"2001-02",2001,"02","Yellowknife, Northwest Territories","Health and personal care","30.201",99.5,1.02,12.95,2.16
"2001-02",2001,"02","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",97.8,0.72,8.99,0
"2001-02",2001,"02","Yellowknife, Northwest Territories","Goods","30.274",96,-0.31,-3.66,2.45
"2001-02",2001,"02","Yellowknife, Northwest Territories","Services","30.282",96.8,0.31,3.78,1.79
"2001-03",2001,"03","Canada","All-items","2.2",97.1,0.31,3.78,2.43
"2001-03",2001,"03","Canada","Food","2.3",96.9,0.83,10.43,4.98
"2001-03",2001,"03","Canada","Shelter","2.79",98.4,1.13,14.44,4.13
"2001-03",2001,"03","Canada","Clothing and footwear","2.139",102.6,1.28,16.49,1.38
"2001-03",2001,"03","Canada","Transportation","2.176",96.8,-1.02,-11.58,-0.72
"2001-03",2001,"03","Canada","Health and personal care","2.201",98.3,-0.1,-1.19,2.29
"2001-03",2001,"03","Canada","Recreation, education and reading","2.219",97.7,0.41,5.03,2.2
"2001-03",2001,"03","Canada","Goods","2.274",98.1,0.72,8.99,2.4
"2001-03",2001,"03","Canada","Services","2.282",96.2,0.1,1.21,2.67
"2001-03",2001,"03","Newfoundland and Labrador","All-items","3.2",97.6,-0.1,-1.19,1.24
"2001-03",2001,"03","Newfoundland and Labrador","Food","3.3",97.2,0.73,9.12,2.64
"2001-03",2001,"03","Newfoundland and Labrador","Shelter","3.79",99.8,-0.6,-6.97,1.63
"2001-03",2001,"03","Newfoundland and Labrador","Clothing and footwear","3.139",104.2,-1.88,-20.37,1.86
"2001-03",2001,"03","Newfoundland and Labrador","Transportation","3.176",94.1,-0.42,-4.93,-1.16
"2001-03",2001,"03","Newfoundland and Labrador","Health and personal care","3.201",98.8,0.2,2.43,2.38
"2001-03",2001,"03","Newfoundland and Labrador","Recreation, education and reading","3.219",99.4,0.51,6.29,1.64
"2001-03",2001,"03","Newfoundland and Labrador","Goods","3.274",99.9,-0.2,-2.37,0.6
"2001-03",2001,"03","Newfoundland and Labrador","Services","3.282",94.2,-0.11,-1.31,2.06
"2001-03",2001,"03","St. John's, Newfoundland and Labrador","All-items","4.2",97.4,-0.1,-1.19,1.25
"2001-03",2001,"03","St. John's, Newfoundland and Labrador","Shelter","4.79",98.9,-0.3,-3.54,1.85
"2001-03",2001,"03","Prince Edward Island","All-items","5.2",96.3,0.1,1.21,2.77
"2001-03",2001,"03","Prince Edward Island","Food","5.3",96.3,0.84,10.56,4.9
"2001-03",2001,"03","Prince Edward Island","Shelter","5.79",100.2,0.1,1.21,4.05
"2001-03",2001,"03","Prince Edward Island","Clothing and footwear","5.139",98,-0.31,-3.66,0.1
"2001-03",2001,"03","Prince Edward Island","Transportation","5.176",95.2,-0.42,-4.93,1.6
"2001-03",2001,"03","Prince Edward Island","Health and personal care","5.201",98.6,-0.1,-1.19,3.14
"2001-03",2001,"03","Prince Edward Island","Recreation, education and reading","5.219",96.5,0.42,5.16,1.79
"2001-03",2001,"03","Prince Edward Island","Goods","5.274",97.4,0.21,2.55,3.18
"2001-03",2001,"03","Prince Edward Island","Services","5.282",95,0,0,2.37
"2001-03",2001,"03","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",96.4,0.1,1.21,2.55
"2001-03",2001,"03","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",99.9,0.1,1.21,3.42
"2001-03",2001,"03","Nova Scotia","All-items","7.2",96.5,0.1,1.21,1.79
"2001-03",2001,"03","Nova Scotia","Food","7.3",96.9,0.62,7.7,3.75
"2001-03",2001,"03","Nova Scotia","Shelter","7.79",99.2,-0.3,-3.54,2.48
"2001-03",2001,"03","Nova Scotia","Clothing and footwear","7.139",103.3,1.67,21.99,1.27
"2001-03",2001,"03","Nova Scotia","Transportation","7.176",95.2,-0.52,-6.06,-0.52
