"DATE","Year","Month","GEO","Electric power, components","VALUE"
2008-03-01,2008,3,"Ontario","Receipts from other provinces",190815
2008-03-01,2008,3,"Ontario","Purchased receipts from the United States",658278
2008-03-01,2008,3,"Ontario","Other receipts from the United States",0
2008-03-01,2008,3,"Ontario","Total deliveries",1454582
2008-03-01,2008,3,"Ontario","Deliveries to other provinces",246393
2008-03-01,2008,3,"Ontario","Deliveries to the United States",1208189
2008-03-01,2008,3,"Ontario","Total firm deliveries",549246
2008-03-01,2008,3,"Ontario","Firm deliveries to the United States",549246
2008-03-01,2008,3,"Ontario","Total non-firm deliveries",905336
2008-03-01,2008,3,"Ontario","Non-firm deliveries to other provinces",246393
2008-03-01,2008,3,"Ontario","Non-firm deliveries to the United States",658943
2008-03-01,2008,3,"Ontario","Total other deliveries",0
2008-03-01,2008,3,"Ontario","Other deliveries to the United States",0
2008-03-01,2008,3,"Ontario","Total electricity available for use within specific geographic border",13117615
2008-03-01,2008,3,"Manitoba","Total generation",2840818
2008-03-01,2008,3,"Manitoba","Total receipts",77039
2008-03-01,2008,3,"Manitoba","Receipts from other provinces",64236
2008-03-01,2008,3,"Manitoba","Purchased receipts from the United States",12803
2008-03-01,2008,3,"Manitoba","Other receipts from the United States",0
2008-03-01,2008,3,"Manitoba","Total deliveries",723987
2008-03-01,2008,3,"Manitoba","Deliveries to other provinces",156932
2008-03-01,2008,3,"Manitoba","Deliveries to the United States",567055
2008-03-01,2008,3,"Manitoba","Total firm deliveries",194792
2008-03-01,2008,3,"Manitoba","Firm deliveries to other provinces",0
2008-03-01,2008,3,"Manitoba","Firm deliveries to the United States",194792
2008-03-01,2008,3,"Manitoba","Total non-firm deliveries",529195
2008-03-01,2008,3,"Manitoba","Non-firm deliveries to other provinces",156932
2008-03-01,2008,3,"Manitoba","Non-firm deliveries to the United States",372263
2008-03-01,2008,3,"Manitoba","Total other deliveries",0
2008-03-01,2008,3,"Manitoba","Other deliveries to the United States",0
2008-03-01,2008,3,"Manitoba","Total electricity available for use within specific geographic border",2193870
2008-03-01,2008,3,"Saskatchewan","Total generation",1566650
2008-03-01,2008,3,"Saskatchewan","Total receipts",192880
2008-03-01,2008,3,"Saskatchewan","Receipts from other provinces",130264
2008-03-01,2008,3,"Saskatchewan","Purchased receipts from the United States",62616
2008-03-01,2008,3,"Saskatchewan","Other receipts from the United States",0
2008-03-01,2008,3,"Saskatchewan","Total deliveries",91559
2008-03-01,2008,3,"Saskatchewan","Deliveries to other provinces",89277
2008-03-01,2008,3,"Saskatchewan","Deliveries to the United States",2282
2008-03-01,2008,3,"Saskatchewan","Total firm deliveries",0
2008-03-01,2008,3,"Saskatchewan","Firm deliveries to other provinces",0
2008-03-01,2008,3,"Saskatchewan","Firm deliveries to the United States",0
2008-03-01,2008,3,"Saskatchewan","Total non-firm deliveries",91559
2008-03-01,2008,3,"Saskatchewan","Non-firm deliveries to other provinces",89277
2008-03-01,2008,3,"Saskatchewan","Non-firm deliveries to the United States",2282
2008-03-01,2008,3,"Saskatchewan","Total other deliveries",0
2008-03-01,2008,3,"Saskatchewan","Other deliveries to the United States",0
2008-03-01,2008,3,"Saskatchewan","Total electricity available for use within specific geographic border",1667971
2008-03-01,2008,3,"Alberta","Total generation",5084025
2008-03-01,2008,3,"Alberta","Total receipts",160041
2008-03-01,2008,3,"Alberta","Receipts from other provinces",116178
2008-03-01,2008,3,"Alberta","Purchased receipts from the United States",43863
2008-03-01,2008,3,"Alberta","Total deliveries",79042
2008-03-01,2008,3,"Alberta","Deliveries to other provinces",55147
2008-03-01,2008,3,"Alberta","Deliveries to the United States",23895
2008-03-01,2008,3,"Alberta","Total firm deliveries",14349
2008-03-01,2008,3,"Alberta","Firm deliveries to other provinces",11642
2008-03-01,2008,3,"Alberta","Firm deliveries to the United States",2707
2008-03-01,2008,3,"Alberta","Total non-firm deliveries",64693
2008-03-01,2008,3,"Alberta","Non-firm deliveries to other provinces",43505
2008-03-01,2008,3,"Alberta","Non-firm deliveries to the United States",21188
2008-03-01,2008,3,"Alberta","Total electricity available for use within specific geographic border",5165024
2008-03-01,2008,3,"British Columbia","Total generation",5590121
2008-03-01,2008,3,"British Columbia","Total receipts",1144230
2008-03-01,2008,3,"British Columbia","Receipts from other provinces",43505
2008-03-01,2008,3,"British Columbia","Purchased receipts from the United States",1096339
2008-03-01,2008,3,"British Columbia","Other receipts from the United States",4386
2008-03-01,2008,3,"British Columbia","Total deliveries",549611
2008-03-01,2008,3,"British Columbia","Deliveries to other provinces",83437
2008-03-01,2008,3,"British Columbia","Deliveries to the United States",466174
2008-03-01,2008,3,"British Columbia","Total firm deliveries",132683
2008-03-01,2008,3,"British Columbia","Firm deliveries to other provinces",0
2008-03-01,2008,3,"British Columbia","Firm deliveries to the United States",132683
2008-03-01,2008,3,"British Columbia","Total non-firm deliveries",250118
2008-03-01,2008,3,"British Columbia","Non-firm deliveries to other provinces",83437
2008-03-01,2008,3,"British Columbia","Non-firm deliveries to the United States",166681
2008-03-01,2008,3,"British Columbia","Total other deliveries",166810
2008-03-01,2008,3,"British Columbia","Other deliveries to the United States",166810
2008-03-01,2008,3,"British Columbia","Total electricity available for use within specific geographic border",6184740
2008-03-01,2008,3,"Yukon","Total generation",32178
2008-03-01,2008,3,"Yukon","Total electricity available for use within specific geographic border",32178
2008-03-01,2008,3,"Northwest Territories","Total generation",61610
2008-03-01,2008,3,"Northwest Territories","Total electricity available for use within specific geographic border",61610
2008-03-01,2008,3,"Nunavut","Total generation",14171
2008-03-01,2008,3,"Nunavut","Total electricity available for use within specific geographic border",14171
2008-04-01,2008,4,"Canada","Total generation",48248631
2008-04-01,2008,4,"Canada","Total receipts",1915680
2008-04-01,2008,4,"Canada","Purchased receipts from the United States",1909569
2008-04-01,2008,4,"Canada","Other receipts from the United States",6111
2008-04-01,2008,4,"Canada","Total deliveries",4753023
2008-04-01,2008,4,"Canada","Deliveries to the United States",4753023
2008-04-01,2008,4,"Canada","Total firm deliveries",1560270
2008-04-01,2008,4,"Canada","Firm deliveries to the United States",1560270
2008-04-01,2008,4,"Canada","Total non-firm deliveries",3187521
2008-04-01,2008,4,"Canada","Non-firm deliveries to the United States",3187521
2008-04-01,2008,4,"Canada","Total other deliveries",5232
2008-04-01,2008,4,"Canada","Other deliveries to the United States",5232
2008-04-01,2008,4,"Canada","Total electricity available for use within specific geographic border",45411288
2008-04-01,2008,4,"Newfoundland and Labrador","Total generation",3649896
2008-04-01,2008,4,"Newfoundland and Labrador","Total receipts",2835
2008-04-01,2008,4,"Newfoundland and Labrador","Receipts from other provinces",2835
2008-04-01,2008,4,"Newfoundland and Labrador","Total deliveries",2634218
2008-04-01,2008,4,"Newfoundland and Labrador","Deliveries to other provinces",2634218
2008-04-01,2008,4,"Newfoundland and Labrador","Total firm deliveries",2634218
2008-04-01,2008,4,"Newfoundland and Labrador","Firm deliveries to other provinces",2634218
2008-04-01,2008,4,"Newfoundland and Labrador","Total non-firm deliveries",0
2008-04-01,2008,4,"Newfoundland and Labrador","Non-firm deliveries to other provinces",0
2008-04-01,2008,4,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",1018513
2008-04-01,2008,4,"Prince Edward Island","Total generation",5275
2008-04-01,2008,4,"Prince Edward Island","Total receipts",86196
2008-04-01,2008,4,"Prince Edward Island","Receipts from other provinces",86196
2008-04-01,2008,4,"Prince Edward Island","Total deliveries",0
2008-04-01,2008,4,"Prince Edward Island","Deliveries to other provinces",0
2008-04-01,2008,4,"Prince Edward Island","Total firm deliveries",0
2008-04-01,2008,4,"Prince Edward Island","Firm deliveries to other provinces",0
2008-04-01,2008,4,"Prince Edward Island","Total non-firm deliveries",0
2008-04-01,2008,4,"Prince Edward Island","Non-firm deliveries to other provinces",0
2008-04-01,2008,4,"Prince Edward Island","Total electricity available for use within specific geographic border",91471
2008-04-01,2008,4,"Nova Scotia","Total generation",1026632
2008-04-01,2008,4,"Nova Scotia","Total receipts",11234
2008-04-01,2008,4,"Nova Scotia","Receipts from other provinces",1963
2008-04-01,2008,4,"Nova Scotia","Purchased receipts from the United States",9271
2008-04-01,2008,4,"Nova Scotia","Total deliveries",3683
2008-04-01,2008,4,"Nova Scotia","Deliveries to other provinces",1838
2008-04-01,2008,4,"Nova Scotia","Deliveries to the United States",1845
2008-04-01,2008,4,"Nova Scotia","Total firm deliveries",0
2008-04-01,2008,4,"Nova Scotia","Firm deliveries to other provinces",0
2008-04-01,2008,4,"Nova Scotia","Firm deliveries to the United States",0
2008-04-01,2008,4,"Nova Scotia","Total non-firm deliveries",3683
2008-04-01,2008,4,"Nova Scotia","Non-firm deliveries to other provinces",1838
2008-04-01,2008,4,"Nova Scotia","Non-firm deliveries to the United States",1845
2008-04-01,2008,4,"Nova Scotia","Total electricity available for use within specific geographic border",1034183
2008-04-01,2008,4,"New Brunswick","Total generation",1131123
2008-04-01,2008,4,"New Brunswick","Total receipts",405144
2008-04-01,2008,4,"New Brunswick","Receipts from other provinces",345428
2008-04-01,2008,4,"New Brunswick","Purchased receipts from the United States",59716
2008-04-01,2008,4,"New Brunswick","Other receipts from the United States",0
2008-04-01,2008,4,"New Brunswick","Total deliveries",204475
2008-04-01,2008,4,"New Brunswick","Deliveries to other provinces",101589
2008-04-01,2008,4,"New Brunswick","Deliveries to the United States",102886
2008-04-01,2008,4,"New Brunswick","Total firm deliveries",164938
2008-04-01,2008,4,"New Brunswick","Firm deliveries to other provinces",93191
2008-04-01,2008,4,"New Brunswick","Firm deliveries to the United States",71747
2008-04-01,2008,4,"New Brunswick","Total non-firm deliveries",39537
2008-04-01,2008,4,"New Brunswick","Non-firm deliveries to other provinces",8398
2008-04-01,2008,4,"New Brunswick","Non-firm deliveries to the United States",31139
2008-04-01,2008,4,"New Brunswick","Total other deliveries",0
2008-04-01,2008,4,"New Brunswick","Other deliveries to the United States",0
2008-04-01,2008,4,"New Brunswick","Total electricity available for use within specific geographic border",1331792
2008-04-01,2008,4,"Quebec","Total generation",15671767
2008-04-01,2008,4,"Quebec","Total receipts",3003444
2008-04-01,2008,4,"Quebec","Receipts from other provinces",2964242
2008-04-01,2008,4,"Quebec","Purchased receipts from the United States",39202
2008-04-01,2008,4,"Quebec","Other receipts from the United States",0
2008-04-01,2008,4,"Quebec","Total deliveries",2295174
2008-04-01,2008,4,"Quebec","Deliveries to other provinces",485984
2008-04-01,2008,4,"Quebec","Deliveries to the United States",1809190
2008-04-01,2008,4,"Quebec","Total firm deliveries",295894
2008-04-01,2008,4,"Quebec","Firm deliveries to other provinces",7620
2008-04-01,2008,4,"Quebec","Firm deliveries to the United States",288274
2008-04-01,2008,4,"Quebec","Total non-firm deliveries",1999280
2008-04-01,2008,4,"Quebec","Non-firm deliveries to other provinces",478364
2008-04-01,2008,4,"Quebec","Non-firm deliveries to the United States",1520916
2008-04-01,2008,4,"Quebec","Total other deliveries",0
2008-04-01,2008,4,"Quebec","Other deliveries to the United States",0
2008-04-01,2008,4,"Quebec","Total electricity available for use within specific geographic border",16380037
2008-04-01,2008,4,"Ontario","Total generation",12678291
2008-04-01,2008,4,"Ontario","Total receipts",946714
2008-04-01,2008,4,"Ontario","Receipts from other provinces",179561
2008-04-01,2008,4,"Ontario","Purchased receipts from the United States",766894
2008-04-01,2008,4,"Ontario","Other receipts from the United States",259
2008-04-01,2008,4,"Ontario","Total deliveries",2123655
2008-04-01,2008,4,"Ontario","Deliveries to other provinces",319495
2008-04-01,2008,4,"Ontario","Deliveries to the United States",1804160
2008-04-01,2008,4,"Ontario","Total firm deliveries",934734
2008-04-01,2008,4,"Ontario","Firm deliveries to the United States",934734
2008-04-01,2008,4,"Ontario","Total non-firm deliveries",1188921
2008-04-01,2008,4,"Ontario","Non-firm deliveries to other provinces",319495
2008-04-01,2008,4,"Ontario","Non-firm deliveries to the United States",869426
2008-04-01,2008,4,"Ontario","Total other deliveries",0
2008-04-01,2008,4,"Ontario","Other deliveries to the United States",0
2008-04-01,2008,4,"Ontario","Total electricity available for use within specific geographic border",11501350
2008-04-01,2008,4,"Manitoba","Total generation",2737492
2008-04-01,2008,4,"Manitoba","Total receipts",70542
2008-04-01,2008,4,"Manitoba","Receipts from other provinces",70179
2008-04-01,2008,4,"Manitoba","Purchased receipts from the United States",363
2008-04-01,2008,4,"Manitoba","Other receipts from the United States",0
2008-04-01,2008,4,"Manitoba","Total deliveries",896052
2008-04-01,2008,4,"Manitoba","Deliveries to other provinces",142404
2008-04-01,2008,4,"Manitoba","Deliveries to the United States",753648
2008-04-01,2008,4,"Manitoba","Total firm deliveries",214578
2008-04-01,2008,4,"Manitoba","Firm deliveries to other provinces",0
2008-04-01,2008,4,"Manitoba","Firm deliveries to the United States",214578
2008-04-01,2008,4,"Manitoba","Total non-firm deliveries",681474
2008-04-01,2008,4,"Manitoba","Non-firm deliveries to other provinces",142404
2008-04-01,2008,4,"Manitoba","Non-firm deliveries to the United States",539070
2008-04-01,2008,4,"Manitoba","Total other deliveries",0
2008-04-01,2008,4,"Manitoba","Other deliveries to the United States",0
2008-04-01,2008,4,"Manitoba","Total electricity available for use within specific geographic border",1911982
2008-04-01,2008,4,"Saskatchewan","Total generation",1474208
2008-04-01,2008,4,"Saskatchewan","Total receipts",127202
